Retailer,Retailer ID,Invoice Date,Region,State,Product,Price per Unit,Units Sold,Operating Margin,Sales Method,Total Sales,Operating Profit
Kohl's,1189833,2021-04-07,West,California,Men's Street Footwear,45.0,800,0.4,Outlet,36000.0,14400.0
Kohl's,1189833,2021-04-08,West,California,Men's Athletic Footwear,50.0,600,0.25,Outlet,30000.0,7500.0
Kohl's,1189833,2021-04-09,West,California,Women's Street Footwear,50.0,625,0.4,Outlet,31250.0,12500.0
Kohl's,1189833,2021-04-10,West,California,Women's Athletic Footwear,45.0,525,0.35,Outlet,23625.0,8268.75
Kohl's,1189833,2021-04-11,West,California,Men's Apparel,50.0,425,0.55,Outlet,21250.0,11687.500000000002
Kohl's,1189833,2021-04-12,West,California,Women's Apparel,65.0,600,0.2,Outlet,39000.0,7800.0
Kohl's,1189833,2021-04-13,West,California,Men's Street Footwear,45.0,800,0.4,Outlet,36000.0,14400.0
Kohl's,1189833,2021-04-14,West,California,Men's Athletic Footwear,50.0,650,0.25,Outlet,32500.0,8125.0
Kohl's,1189833,2021-04-15,West,California,Women's Street Footwear,50.0,650,0.4,Outlet,32500.0,13000.0
Kohl's,1189833,2021-04-16,West,California,Women's Athletic Footwear,45.0,550,0.35,Outlet,24750.0,8662.5
Kohl's,1189833,2021-04-17,West,California,Men's Apparel,50.0,450,0.55,Outlet,22500.0,12375.000000000002
Kohl's,1189833,2021-04-18,West,California,Women's Apparel,65.0,625,0.2,Outlet,40625.0,8125.0
Kohl's,1189833,2021-04-19,West,California,Men's Street Footwear,45.0,900,0.4,Outlet,40500.0,16200.0
Kohl's,1189833,2021-04-20,West,California,Men's Athletic Footwear,50.0,750,0.25,Outlet,37500.0,9375.0
Kohl's,1189833,2021-04-21,West,California,Women's Street Footwear,50.0,750,0.4,Outlet,37500.0,15000.0
Kohl's,1189833,2021-04-22,West,California,Women's Athletic Footwear,45.0,625,0.35,Outlet,28125.0,9843.75
Kohl's,1189833,2021-04-23,West,California,Men's Apparel,50.0,500,0.55,Outlet,25000.0,13750.000000000002
Kohl's,1189833,2021-04-24,West,California,Women's Apparel,65.0,800,0.2,Outlet,52000.0,10400.0
Kohl's,1189833,2021-04-25,West,California,Men's Street Footwear,45.0,950,0.4,Outlet,42750.0,17100.0
Kohl's,1189833,2021-04-26,West,California,Men's Athletic Footwear,50.0,800,0.25,Outlet,40000.0,10000.0
Kohl's,1189833,2021-04-27,West,California,Women's Street Footwear,50.0,750,0.4,Outlet,37500.0,15000.0
Kohl's,1189833,2021-04-28,West,California,Women's Athletic Footwear,45.0,650,0.35,Outlet,29250.0,10237.5
Kohl's,1189833,2021-04-29,West,California,Men's Apparel,50.0,700,0.55,Outlet,35000.0,19250.0
Kohl's,1189833,2021-04-30,West,California,Women's Apparel,65.0,700,0.2,Outlet,45500.0,9100.0
Kohl's,1189833,2021-05-01,West,California,Men's Street Footwear,50.0,900,0.4,Outlet,45000.0,18000.0
Kohl's,1189833,2021-05-02,West,California,Men's Athletic Footwear,55.00000000000001,850,0.25,Outlet,46750.00000000001,11687.500000000002
Kohl's,1189833,2021-05-03,West,California,Women's Street Footwear,50.0,725,0.4,Outlet,36250.0,14500.0
Kohl's,1189833,2021-05-04,West,California,Women's Athletic Footwear,50.0,675,0.35,Outlet,33750.0,11812.5
Kohl's,1189833,2021-05-05,West,California,Men's Apparel,60.0,675,0.55,Outlet,40500.0,22275.0
Kohl's,1189833,2021-05-06,West,California,Women's Apparel,65.0,650,0.2,Outlet,42250.0,8450.0
Kohl's,1189833,2021-05-07,West,California,Men's Street Footwear,50.0,850,0.4,Outlet,42500.0,17000.0
Kohl's,1189833,2021-05-08,West,California,Men's Athletic Footwear,55.00000000000001,850,0.25,Outlet,46750.00000000001,11687.500000000002
Kohl's,1189833,2021-05-09,West,California,Women's Street Footwear,50.0,700,0.4,Outlet,35000.0,14000.0
Kohl's,1189833,2021-05-10,West,California,Women's Athletic Footwear,50.0,650,0.35,Outlet,32500.0,11375.0
Kohl's,1189833,2021-05-11,West,California,Men's Apparel,60.0,650,0.55,Outlet,39000.0,21450.0
Kohl's,1189833,2021-05-12,West,California,Women's Apparel,65.0,700,0.2,Outlet,45500.0,9100.0
Kohl's,1189833,2021-05-13,West,California,Men's Street Footwear,50.0,800,0.4,Outlet,40000.0,16000.0
Kohl's,1189833,2021-05-14,West,California,Men's Athletic Footwear,55.00000000000001,800,0.25,Outlet,44000.00000000001,11000.000000000002
Kohl's,1189833,2021-05-15,West,California,Women's Street Footwear,50.0,650,0.4,Outlet,32500.0,13000.0
Kohl's,1189833,2021-05-16,West,California,Women's Athletic Footwear,50.0,625,0.35,Outlet,31250.0,10937.5
Kohl's,1189833,2021-05-17,West,California,Men's Apparel,60.0,600,0.55,Outlet,36000.0,19800.0
Kohl's,1189833,2021-05-18,West,California,Women's Apparel,65.0,650,0.2,Outlet,42250.0,8450.0
Kohl's,1189833,2021-05-19,West,California,Men's Street Footwear,50.0,825,0.4,Outlet,41250.0,16500.0
Kohl's,1189833,2021-05-20,West,California,Men's Athletic Footwear,55.00000000000001,825,0.25,Outlet,45375.00000000001,11343.750000000002
Kohl's,1189833,2021-05-21,West,California,Women's Street Footwear,50.0,675,0.4,Outlet,33750.0,13500.0
Kohl's,1189833,2021-05-22,West,California,Women's Athletic Footwear,50.0,650,0.35,Outlet,32500.0,11375.0
Kohl's,1189833,2021-05-23,West,California,Men's Apparel,60.0,600,0.55,Outlet,36000.0,19800.0
Kohl's,1189833,2021-05-24,West,California,Women's Apparel,65.0,700,0.2,Outlet,45500.0,9100.0
Kohl's,1189833,2021-05-25,West,California,Men's Street Footwear,50.0,900,0.4,Outlet,45000.0,18000.0
Kohl's,1189833,2021-05-26,West,California,Men's Athletic Footwear,55.00000000000001,900,0.25,Outlet,49500.00000000001,12375.000000000002
Kohl's,1189833,2021-05-27,West,California,Women's Street Footwear,50.0,700,0.4,Outlet,35000.0,14000.0
Kohl's,1189833,2021-05-28,West,California,Women's Athletic Footwear,50.0,700,0.35,Outlet,35000.0,12250.0
Kohl's,1189833,2021-05-29,West,California,Men's Apparel,60.0,625,0.55,Outlet,37500.0,20625.0
Kohl's,1189833,2021-05-30,West,California,Women's Apparel,65.0,725,0.2,Outlet,47125.0,9425.0
Foot Locker,1185732,2021-05-31,West,California,Men's Street Footwear,45.0,475,0.4,Outlet,21375.0,8550.0
Foot Locker,1185732,2021-06-01,West,California,Men's Athletic Footwear,45.0,275,0.35,Outlet,12375.0,4331.25
Foot Locker,1185732,2021-06-02,West,California,Women's Street Footwear,35.0,275,0.35,Outlet,9625.0,3368.75
Foot Locker,1185732,2021-06-03,West,California,Women's Athletic Footwear,40.0,125,0.4,Outlet,5000.0,2000.0
Foot Locker,1185732,2021-06-04,Midwest,Illinois,Men's Apparel,54.99999999999999,175,0.35,Outlet,9624.999999999998,3368.749999999999
Foot Locker,1185732,2021-06-05,Midwest,Illinois,Women's Apparel,45.0,275,0.5,Outlet,12375.0,6187.5
Foot Locker,1185732,2021-06-06,Midwest,Illinois,Men's Street Footwear,45.0,525,0.4,Outlet,23625.0,9450.0
Foot Locker,1185732,2021-06-07,Midwest,Illinois,Men's Athletic Footwear,45.0,175,0.35,Outlet,7875.0,2756.25
Foot Locker,1185732,2021-06-08,Midwest,Illinois,Women's Street Footwear,35.0,225,0.35,Outlet,7875.0,2756.25
Foot Locker,1185732,2021-06-09,Midwest,Illinois,Women's Athletic Footwear,40.0,100,0.4,Outlet,4000.0,1600.0
Foot Locker,1185732,2021-06-10,Midwest,Illinois,Men's Apparel,54.99999999999999,175,0.35,Outlet,9624.999999999998,3368.749999999999
Foot Locker,1185732,2021-06-11,Midwest,Illinois,Women's Apparel,45.0,275,0.5,Outlet,12375.0,6187.5
Foot Locker,1185732,2021-06-12,Midwest,Illinois,Men's Street Footwear,50.0,495,0.4,Outlet,24750.0,9900.0
Foot Locker,1185732,2021-06-13,Midwest,Illinois,Men's Athletic Footwear,50.0,200,0.35,Outlet,10000.0,3500.0
Foot Locker,1185732,2021-06-14,Midwest,Illinois,Women's Street Footwear,40.0,225,0.35,Outlet,9000.0,3150.0
Foot Locker,1185732,2021-06-15,Midwest,Illinois,Women's Athletic Footwear,45.0,75,0.4,Outlet,3375.0,1350.0
Foot Locker,1185732,2021-06-16,Midwest,Illinois,Men's Apparel,60.0,125,0.35,Outlet,7500.0,2625.0
Foot Locker,1185732,2021-06-17,Midwest,Illinois,Women's Apparel,50.0,225,0.5,Outlet,11250.0,5625.0
Foot Locker,1185732,2021-06-18,Midwest,Illinois,Men's Street Footwear,50.0,450,0.4,Outlet,22500.0,9000.0
Foot Locker,1185732,2021-06-19,Midwest,Illinois,Men's Athletic Footwear,50.0,150,0.35,Outlet,7500.0,2625.0
Foot Locker,1185732,2021-06-20,Midwest,Illinois,Women's Street Footwear,40.0,150,0.35,Outlet,6000.0,2100.0
Foot Locker,1185732,2021-06-21,Midwest,Illinois,Women's Athletic Footwear,45.0,75,0.4,Outlet,3375.0,1350.0
Foot Locker,1185732,2021-06-22,Midwest,Illinois,Men's Apparel,60.0,100,0.35,Outlet,6000.0,2100.0
Foot Locker,1185732,2021-06-23,Midwest,Illinois,Women's Apparel,50.0,225,0.5,Outlet,11250.0,5625.0
Foot Locker,1185732,2021-06-24,Midwest,Illinois,Men's Street Footwear,60.0,495,0.4,Outlet,29700.0,11880.0
Foot Locker,1185732,2021-06-25,Midwest,Illinois,Men's Athletic Footwear,55.00000000000001,200,0.35,Outlet,11000.000000000002,3850.0000000000005
Foot Locker,1185732,2021-06-26,Midwest,Illinois,Women's Street Footwear,50.0,175,0.35,Outlet,8750.0,3062.5
Foot Locker,1185732,2021-06-27,Midwest,Illinois,Women's Athletic Footwear,50.0,100,0.4,Outlet,5000.0,2000.0
Foot Locker,1185732,2021-06-28,Midwest,Illinois,Men's Apparel,60.0,125,0.35,Outlet,7500.0,2625.0
Foot Locker,1185732,2021-06-29,Midwest,Illinois,Women's Apparel,65.0,250,0.5,Outlet,16250.0,8125.0
Foot Locker,1185732,2021-06-30,Midwest,Illinois,Men's Street Footwear,50.0,500,0.4,Outlet,25000.0,10000.0
Foot Locker,1185732,2021-07-01,Midwest,Illinois,Men's Athletic Footwear,45.00000000000001,250,0.35,Outlet,11250.000000000002,3937.5000000000005
Foot Locker,1185732,2021-07-02,Midwest,Illinois,Women's Street Footwear,40.0,200,0.35,Outlet,8000.0,2800.0
Foot Locker,1185732,2021-07-03,Midwest,Illinois,Women's Athletic Footwear,40.0,175,0.4,Outlet,7000.0,2800.0
Foot Locker,1185732,2021-07-04,Midwest,Illinois,Men's Apparel,50.0,175,0.35,Outlet,8750.0,3062.5
Foot Locker,1185732,2021-07-05,Midwest,Illinois,Women's Apparel,55.00000000000001,350,0.5,Outlet,19250.000000000004,9625.000000000002
Foot Locker,1185732,2021-07-06,Midwest,Illinois,Men's Street Footwear,50.0,575,0.4,Outlet,28750.0,11500.0
Foot Locker,1185732,2021-07-07,Midwest,Illinois,Men's Athletic Footwear,45.00000000000001,325,0.35,Outlet,14625.000000000002,5118.75
Foot Locker,1185732,2021-07-08,Midwest,Illinois,Women's Street Footwear,40.0,250,0.35,Outlet,10000.0,3500.0
Foot Locker,1185732,2021-07-09,Midwest,Illinois,Women's Athletic Footwear,40.0,200,0.4,Outlet,8000.0,3200.0
Foot Locker,1185732,2021-07-10,Midwest,Illinois,Men's Apparel,50.0,225,0.35,Outlet,11250.0,3937.4999999999995
Foot Locker,1185732,2021-07-11,Midwest,Illinois,Women's Apparel,55.00000000000001,400,0.5,Outlet,22000.000000000004,11000.000000000002
Foot Locker,1185732,2021-07-12,Midwest,Illinois,Men's Street Footwear,50.0,550,0.4,Outlet,27500.0,11000.0
Foot Locker,1185732,2021-07-13,Midwest,Illinois,Men's Athletic Footwear,45.00000000000001,325,0.35,Outlet,14625.000000000002,5118.75
Foot Locker,1185732,2021-07-14,Midwest,Illinois,Women's Street Footwear,40.0,250,0.35,Outlet,10000.0,3500.0
Foot Locker,1185732,2021-07-15,Midwest,Illinois,Women's Athletic Footwear,40.0,225,0.4,Outlet,9000.0,3600.0
Foot Locker,1185732,2021-07-16,Midwest,Illinois,Men's Apparel,50.0,200,0.35,Outlet,10000.0,3500.0
Foot Locker,1185732,2021-07-17,Midwest,Illinois,Women's Apparel,55.00000000000001,375,0.5,Outlet,20625.000000000004,10312.500000000002
Foot Locker,1185732,2021-07-18,Midwest,Illinois,Men's Street Footwear,50.0,500,0.4,Outlet,25000.0,10000.0
Foot Locker,1185732,2021-07-19,Midwest,Illinois,Men's Athletic Footwear,45.00000000000001,300,0.35,Outlet,13500.000000000002,4725.0
Foot Locker,1185732,2021-07-20,Midwest,Illinois,Women's Street Footwear,40.0,200,0.35,Outlet,8000.0,2800.0
Foot Locker,1185732,2021-07-21,Midwest,Illinois,Women's Athletic Footwear,40.0,175,0.4,Outlet,7000.0,2800.0
Foot Locker,1185732,2021-07-22,Midwest,Illinois,Men's Apparel,50.0,175,0.35,Outlet,8750.0,3062.5
Foot Locker,1185732,2021-07-23,Midwest,Illinois,Women's Apparel,55.00000000000001,250,0.5,Outlet,13750.000000000002,6875.000000000001
Foot Locker,1185732,2021-07-24,Midwest,Illinois,Men's Street Footwear,60.0,425,0.4,Outlet,25500.0,10200.0
Foot Locker,1185732,2021-07-25,Midwest,Illinois,Men's Athletic Footwear,50.0,250,0.35,Outlet,12500.0,4375.0
Foot Locker,1185732,2021-07-26,Midwest,Illinois,Women's Street Footwear,50.0,150,0.35,Outlet,7500.0,2625.0
Foot Locker,1185732,2021-07-27,Midwest,Illinois,Women's Athletic Footwear,50.0,125,0.4,Outlet,6250.0,2500.0
Foot Locker,1185732,2021-07-28,Midwest,Illinois,Men's Apparel,60.0,125,0.35,Outlet,7500.0,2625.0
Foot Locker,1185732,2021-07-29,Midwest,Illinois,Women's Apparel,64.99999999999999,250,0.5,Outlet,16249.999999999996,8124.999999999998
Foot Locker,1185732,2021-07-30,Midwest,Illinois,Men's Street Footwear,60.0,400,0.4,Outlet,24000.0,9600.0
Foot Locker,1185732,2021-07-31,Midwest,Illinois,Men's Athletic Footwear,50.0,250,0.35,Outlet,12500.0,4375.0
Foot Locker,1185732,2021-08-01,Midwest,Illinois,Women's Street Footwear,50.0,195,0.35,Outlet,9750.0,3412.5
Foot Locker,1185732,2021-08-02,Midwest,Illinois,Women's Athletic Footwear,50.0,175,0.4,Outlet,8750.0,3500.0
Foot Locker,1185732,2021-08-03,Midwest,Illinois,Men's Apparel,60.0,150,0.35,Outlet,9000.0,3150.0
Foot Locker,1185732,2021-08-04,Midwest,Illinois,Women's Apparel,64.99999999999999,250,0.5,Outlet,16249.999999999996,8124.999999999998
Foot Locker,1185732,2021-08-05,Midwest,Illinois,Men's Street Footwear,60.0,500,0.4,Outlet,30000.0,12000.0
Foot Locker,1185732,2021-08-06,Midwest,Illinois,Men's Athletic Footwear,50.0,300,0.35,Outlet,15000.0,5250.0
Foot Locker,1185732,2021-08-07,Midwest,Illinois,Women's Street Footwear,50.0,250,0.35,Outlet,12500.0,4375.0
Foot Locker,1185732,2021-08-08,Midwest,Illinois,Women's Athletic Footwear,50.0,200,0.4,Outlet,10000.0,4000.0
Foot Locker,1185732,2021-08-09,Midwest,Illinois,Men's Apparel,60.0,200,0.35,Outlet,12000.0,4200.0
Foot Locker,1185732,2021-08-10,Midwest,Illinois,Women's Apparel,64.99999999999999,300,0.5,Outlet,19499.999999999996,9749.999999999998
Sports Direct,1197831,2021-08-11,Midwest,Illinois,Men's Street Footwear,20.0,725,0.3,Outlet,14500.0,4350.0
Sports Direct,1197831,2021-08-12,Midwest,Illinois,Men's Athletic Footwear,30.0,725,0.3,Outlet,21750.0,6525.0
Sports Direct,1197831,2021-08-13,Midwest,Illinois,Women's Street Footwear,30.0,525,0.3,Outlet,15750.0,4725.0
Sports Direct,1197831,2021-08-14,Midwest,Illinois,Women's Athletic Footwear,35.0,525,0.4,Outlet,18375.0,7350.0
Sports Direct,1197831,2021-08-15,South,Texas,Men's Apparel,40.0,375,0.25,Outlet,15000.0,3750.0
Sports Direct,1197831,2021-08-16,South,Texas,Women's Apparel,35.0,525,0.45,Outlet,18375.0,8268.75
Sports Direct,1197831,2021-08-17,South,Texas,Men's Street Footwear,25.0,675,0.3,Outlet,16875.0,5062.5
Sports Direct,1197831,2021-08-18,South,Texas,Men's Athletic Footwear,35.0,650,0.3,Outlet,22750.0,6825.0
Sports Direct,1197831,2021-08-19,South,Texas,Women's Street Footwear,35.0,475,0.3,Outlet,16625.0,4987.5
Sports Direct,1197831,2021-08-20,South,Texas,Women's Athletic Footwear,35.0,425,0.4,Outlet,14875.0,5950.0
Sports Direct,1197831,2021-08-21,South,Texas,Men's Apparel,40.0,300,0.25,Outlet,12000.0,3000.0
Sports Direct,1197831,2021-08-22,South,Texas,Women's Apparel,35.0,500,0.45,Outlet,17500.0,7875.0
Sports Direct,1197831,2021-08-23,South,Texas,Men's Street Footwear,30.0,675,0.35,Outlet,20250.0,7087.5
Sports Direct,1197831,2021-08-24,South,Texas,Men's Athletic Footwear,40.0,675,0.35,Outlet,27000.0,9450.0
Sports Direct,1197831,2021-08-25,South,Texas,Women's Street Footwear,30.0,500,0.35,Outlet,15000.0,5250.0
Sports Direct,1197831,2021-08-26,South,Texas,Women's Athletic Footwear,35.0,400,0.45,Outlet,14000.0,6300.0
Sports Direct,1197831,2021-08-27,South,Texas,Men's Apparel,40.0,300,0.3,Outlet,12000.0,3600.0
Sports Direct,1197831,2021-08-28,South,Texas,Women's Apparel,35.0,450,0.5,Outlet,15750.0,7875.0
Sports Direct,1197831,2021-08-29,South,Texas,Men's Street Footwear,20.0,700,0.35,Outlet,14000.0,4900.0
Sports Direct,1197831,2021-08-30,South,Texas,Men's Athletic Footwear,30.000000000000004,700,0.35,Outlet,21000.000000000004,7350.000000000001
Sports Direct,1197831,2021-08-31,South,Texas,Women's Street Footwear,24.999999999999996,525,0.35,Outlet,13124.999999999998,4593.749999999999
Sports Direct,1197831,2021-09-01,South,Texas,Women's Athletic Footwear,30.000000000000004,425,0.45,Outlet,12750.000000000002,5737.500000000001
Sports Direct,1197831,2021-09-02,South,Texas,Men's Apparel,35.0,325,0.3,Outlet,11375.0,3412.5
Sports Direct,1197831,2021-09-03,South,Texas,Women's Apparel,30.000000000000004,600,0.5,Outlet,18000.000000000004,9000.000000000002
Sports Direct,1197831,2021-09-04,South,Texas,Men's Street Footwear,20.0,750,0.35,Outlet,15000.0,5250.0
Sports Direct,1197831,2021-09-05,South,Texas,Men's Athletic Footwear,30.000000000000004,775,0.35,Outlet,23250.000000000004,8137.500000000001
Sports Direct,1197831,2021-09-06,South,Texas,Women's Street Footwear,24.999999999999996,625,0.35,Outlet,15624.999999999998,5468.749999999999
Sports Direct,1197831,2021-09-07,South,Texas,Women's Athletic Footwear,35.0,550,0.45,Outlet,19250.0,8662.5
Sports Direct,1197831,2021-09-08,South,Texas,Men's Apparel,50.0,450,0.3,Outlet,22500.0,6750.0
Sports Direct,1197831,2021-09-09,South,Texas,Women's Apparel,45.0,800,0.5,Outlet,36000.0,18000.0
Sports Direct,1197831,2021-09-10,South,Texas,Men's Street Footwear,45.0,800,0.35,Outlet,36000.0,12600.0
Sports Direct,1197831,2021-09-11,South,Texas,Men's Athletic Footwear,50.0,800,0.35,Outlet,40000.0,14000.0
Sports Direct,1197831,2021-09-12,South,Texas,Women's Street Footwear,45.0,650,0.35,Outlet,29250.0,10237.5
Sports Direct,1197831,2021-09-13,South,Texas,Women's Athletic Footwear,45.0,600,0.45,Outlet,27000.0,12150.0
Sports Direct,1197831,2021-09-14,South,Texas,Men's Apparel,50.0,500,0.3,Outlet,25000.0,7500.0
Sports Direct,1197831,2021-09-15,South,Texas,Women's Apparel,55.00000000000001,875,0.5,Outlet,48125.00000000001,24062.500000000004
Sports Direct,1197831,2021-09-16,South,Texas,Men's Street Footwear,45.0,825,0.39999999999999997,Outlet,37125.0,14849.999999999998
Sports Direct,1197831,2021-09-17,South,Texas,Men's Athletic Footwear,50.0,825,0.39999999999999997,Outlet,41250.0,16500.0
Sports Direct,1197831,2021-09-18,South,Texas,Women's Street Footwear,45.0,975,0.39999999999999997,Outlet,43875.0,17550.0
Sports Direct,1197831,2021-09-19,South,Texas,Women's Athletic Footwear,45.0,575,0.5,Outlet,25875.0,12937.5
Sports Direct,1197831,2021-09-20,South,Texas,Men's Apparel,50.0,575,0.35,Outlet,28750.0,10062.5
Sports Direct,1197831,2021-09-21,South,Texas,Women's Apparel,60.0,850,0.55,Outlet,51000.0,28050.000000000004
Sports Direct,1197831,2021-09-22,South,Texas,Men's Street Footwear,50.0,800,0.39999999999999997,Outlet,40000.0,15999.999999999998
Sports Direct,1197831,2021-09-23,South,Texas,Men's Athletic Footwear,55.00000000000001,800,0.39999999999999997,Outlet,44000.00000000001,17600.0
Sports Direct,1197831,2021-09-24,South,Texas,Women's Street Footwear,50.0,975,0.39999999999999997,Outlet,48750.0,19500.0
Sports Direct,1197831,2021-09-25,South,Texas,Women's Athletic Footwear,50.0,525,0.5,Outlet,26250.0,13125.0
Sports Direct,1197831,2021-09-26,South,Texas,Men's Apparel,55.00000000000001,525,0.35,Outlet,28875.000000000004,10106.25
Sports Direct,1197831,2021-09-27,South,Texas,Women's Apparel,60.0,775,0.55,Outlet,46500.0,25575.000000000004
Sports Direct,1197831,2021-09-28,South,Texas,Men's Street Footwear,55.00000000000001,725,0.39999999999999997,Outlet,39875.00000000001,15950.000000000002
Sports Direct,1197831,2021-09-29,South,Texas,Men's Athletic Footwear,55.00000000000001,675,0.39999999999999997,Outlet,37125.00000000001,14850.000000000002
Sports Direct,1197831,2021-09-30,South,Texas,Women's Street Footwear,60.0,725,0.39999999999999997,Outlet,43500.0,17400.0
Sports Direct,1197831,2021-10-01,South,Texas,Women's Athletic Footwear,60.0,450,0.5,Outlet,27000.0,13500.0
Sports Direct,1197831,2021-10-02,South,Texas,Men's Apparel,55.00000000000001,450,0.35,Outlet,24750.000000000004,8662.5
